lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,logTau,tau,alpha_prior,tau_prior,alpha_prior_preds03,alpha_prior_preds07,alpha_prior_preds09,alpha_post_preds03,alpha_post_preds07,alpha_post_preds09,tau_prior_preds03,tau_prior_preds07,tau_prior_preds09,tau_post_preds03,tau_post_preds07,tau_post_preds09
# Adaptation terminated
# Step size = 0.131451
# Diagonal elements of inverse mass matrix:
# 3.61301, 0.826118
-3.31303,0.995396,0.131451,5,31,0,6.34008,0.790563,0.708279,2.03049,0.300492,-0.223604,0,1,1,0,1,1,1,1,0,1,1,1
-3.99866,0.998638,0.131451,4,31,0,4.31265,0.131551,0.444102,1.55909,0.558729,0.779055,0,0,0,0,1,0,0,1,1,0,0,1
-3.90316,0.999976,0.131451,5,31,0,4.36983,0.877617,0.54687,1.72784,0.0067213,0.843557,1,1,1,1,1,0,1,0,0,0,1,1
-3.99659,0.999612,0.131451,5,31,0,4.84493,0.518364,2.23311,9.32888,1.15578,-0.00513271,0,0,1,1,0,1,0,0,1,0,1,1
-4.73832,0.999859,0.131451,5,31,0,5.5886,0.10396,0.242577,1.27453,-0.062003,0.524217,0,1,0,1,0,1,0,1,1,1,0,1
-3.75755,0.999734,0.131451,5,31,0,5.22989,0.122603,0.690136,1.99399,0.361859,1.16619,1,1,1,0,1,0,0,0,1,0,0,1
-3.0621,0.99999,0.131451,4,15,0,3.92379,0.510762,0.544284,1.72337,1.39276,1.2466,0,1,1,0,0,1,0,0,1,0,0,0
-3.4478,0.999276,0.131451,3,11,0,3.50804,0.552764,0.342021,1.40779,1.08073,0.460157,1,1,1,0,0,0,0,0,1,1,1,1
-3.23171,0.999999,0.131451,4,15,0,3.45719,0.477854,0.436351,1.54705,0.32948,0.707839,0,0,0,0,0,0,1,1,1,1,0,1
-2.99608,0.999644,0.131451,4,23,0,3.38023,0.445941,0.611221,1.84268,-0.347224,0.105159,1,0,1,0,0,1,0,0,0,0,0,1
-2.88863,0.999564,0.131451,3,15,0,3.37525,0.427501,0.761964,2.14248,0.819519,-0.0702929,0,1,1,0,0,1,0,1,1,0,0,1
-3.03125,0.998942,0.131451,2,7,0,3.13472,0.341006,0.676785,1.96754,-0.534179,0.847017,0,1,0,0,0,0,1,1,0,0,1,1
-3.25197,0.998512,0.131451,3,15,0,3.71995,0.606688,0.449784,1.56797,-0.00844108,0.252213,0,1,0,0,0,1,1,1,0,0,0,1
-4.51376,0.998444,0.131451,4,31,0,4.69968,0.679872,0.127219,1.13567,0.59634,-0.0908083,1,0,0,1,1,1,1,0,1,0,1,1
-5.67492,0.999743,0.131451,4,31,0,6.17167,0.698236,0.0408505,1.0417,0.224413,0.756471,1,1,0,1,0,1,0,0,0,0,1,1
-4.82538,0.997686,0.131451,4,31,0,6.12287,0.17788,0.138861,1.14896,0.130833,-0.143074,0,0,0,0,1,0,1,1,1,0,1,0
-3.2033,0.996417,0.131451,3,15,0,5.94736,0.341917,0.517427,1.67771,0.170345,0.490821,0,1,0,0,1,1,0,0,1,0,1,1
-3.60465,0.99536,0.131451,4,15,0,5.70654,0.319699,1.89779,6.67115,0.259398,0.356469,0,0,0,0,1,1,0,1,1,0,1,0
-3.86247,0.988055,0.131451,5,31,0,5.64676,0.900554,1.17987,3.25396,1.11149,0.695971,0,1,0,1,1,1,1,0,1,0,1,1
-2.88613,0.999983,0.131451,4,15,0,3.93294,0.50746,0.730757,2.07665,0.64974,0.813822,0,1,0,1,0,1,0,0,0,1,1,1
-3.13182,0.998299,0.131451,4,15,0,3.29519,0.757112,0.863827,2.37222,0.640965,-0.222155,0,1,1,0,1,1,0,0,1,0,0,1
-5.72426,0.990725,0.131451,4,15,0,7.11846,0.939165,2.36866,10.6831,0.48011,0.827979,1,1,1,0,1,1,1,1,1,0,0,1
-5.88968,0.971763,0.131451,3,7,0,8.20495,0.971718,2.04558,7.73362,0.547827,0.46982,1,1,0,0,1,1,0,1,1,1,0,1
-4.06526,1,0.131451,4,23,0,6.62679,0.104335,0.529516,1.69811,1.14895,0.70686,0,0,1,0,1,1,0,1,1,0,0,0
-3.23134,0.999994,0.131451,5,31,0,4.41097,0.400602,1.67387,5.33279,1.09938,0.316362,1,0,1,0,1,0,0,1,1,1,1,1
-5.09219,0.967433,0.131451,4,19,0,6.14857,0.523407,0.0618623,1.06382,0.621355,1.13104,0,0,1,0,1,0,0,1,1,1,0,1
-4.24875,0.997628,0.131451,4,23,0,5.46189,0.556283,0.146605,1.1579,1.10703,0.650439,0,1,1,0,0,1,0,0,1,0,1,1
-2.85738,0.999982,0.131451,4,31,0,4.48646,0.538915,0.793607,2.21136,0.381523,1.23447,0,0,1,1,0,1,0,1,0,0,0,1
-2.9935,0.999242,0.131451,4,23,0,3.1971,0.540899,0.608831,1.83828,0.823659,0.865172,1,0,1,1,1,1,0,1,1,0,0,1
-2.92355,0.996868,0.131451,3,11,0,4.25978,0.523292,1.35813,3.8889,-0.00219516,0.427341,1,1,0,0,1,1,0,1,1,0,1,0
-2.87434,0.999054,0.131451,4,31,0,3.18711,0.377887,0.914105,2.49454,0.611757,0.721646,0,0,1,1,1,0,1,0,1,1,1,1
-3.09531,0.998813,0.131451,4,15,0,3.1848,0.260579,1.17682,3.24404,-0.186081,1.03585,0,1,0,0,1,0,0,0,0,1,1,0
-3.27959,0.99886,0.131451,4,15,0,3.54702,0.194192,0.924649,2.52098,0.400448,0.635302,0,1,1,1,1,0,0,0,1,1,1,1
-3.73864,0.998702,0.131451,4,31,0,4.12211,0.653402,0.273294,1.31429,0.153307,0.679081,0,1,0,0,1,1,0,1,1,0,1,1
-3.08044,0.9995,0.131451,4,15,0,3.94232,0.671148,0.640536,1.8975,1.5043,0.455295,0,1,1,1,1,0,1,1,1,1,1,1
-3.53133,0.998834,0.131451,4,15,0,3.84528,0.727785,0.401342,1.49383,0.223994,0.715355,0,1,1,0,0,1,1,1,0,0,0,1
-3.22886,0.998325,0.131451,4,23,0,5.06631,0.776239,0.766942,2.15317,-0.446819,0.400391,0,0,0,0,1,1,1,0,0,1,1,1
-2.85119,0.999714,0.131451,3,15,0,3.46204,0.590154,0.88862,2.43177,0.437202,0.36854,1,1,1,1,0,1,1,0,0,1,1,1
-3.41304,0.993868,0.131451,4,19,0,4.43945,0.810795,0.676758,1.96749,0.3351,0.653246,1,1,1,1,0,1,1,0,0,0,1,0
-3.49944,0.999619,0.131451,4,15,0,3.80573,0.754959,0.453793,1.57427,0.540118,0.617439,0,1,1,0,0,1,1,0,0,0,1,1
-5.35819,0.995161,0.131451,4,23,0,6.02265,0.892532,0.124022,1.13204,1.12099,-0.00516076,0,1,1,1,0,1,1,0,1,1,1,1
-5.97525,0.999062,0.131451,3,7,0,6.09868,0.937072,0.108648,1.11477,1.43874,1.30617,0,1,1,0,1,1,0,1,0,1,0,1
-6.00583,0.999968,0.131451,2,3,0,6.02384,0.93825,0.107235,1.1132,0.349823,0.347698,1,0,1,0,1,0,1,1,1,0,1,1
-4.03033,0.999127,0.131451,4,31,0,6.21407,0.278148,0.227652,1.25565,0.424364,0.261149,0,0,1,1,1,1,0,1,0,0,0,1
-4.11593,0.999211,0.131451,4,31,0,4.50541,0.571196,0.169335,1.18452,-0.301642,1.15421,1,1,1,1,1,1,1,1,0,1,1,1
-4.92399,0.997055,0.131451,3,15,0,5.47478,0.778538,0.106292,1.11215,0.468665,0.228902,0,1,1,0,1,1,0,1,1,0,1,1
-3.72334,0.999495,0.131451,5,31,0,5.30249,0.185871,0.440938,1.55416,0.427059,0.54675,0,0,0,1,1,1,1,1,1,1,1,1
-3.24389,0.999173,0.131451,4,31,0,4.34743,0.764158,1.35037,3.85887,0.0157224,0.880739,1,0,0,0,0,0,1,0,1,0,1,1
-3.49859,0.999416,0.131451,4,15,0,3.65431,0.853588,0.996073,2.70763,0.514116,1.4496,0,0,1,0,0,1,0,0,1,1,0,0
-2.88511,0.999776,0.131451,4,19,0,3.72594,0.364187,1.0574,2.87887,1.46129,0.203087,0,0,1,0,0,1,0,1,1,0,1,0
-3.10271,0.999134,0.131451,3,15,0,3.12247,0.246389,0.993063,2.69949,0.648208,0.195694,0,0,1,0,1,1,0,0,1,1,1,0
-3.03429,0.999843,0.131451,5,31,0,3.35448,0.651468,1.38408,3.99115,0.0701267,0.381459,0,1,0,0,0,1,1,1,0,1,1,1
-3.05675,0.999846,0.131451,2,3,0,3.05889,0.659603,1.40077,4.05832,0.0608249,0.555334,0,0,0,0,1,1,0,0,0,0,1,1
-4.78973,0.991745,0.131451,4,15,0,5.21566,0.964039,1.09549,2.99065,0.788749,0.406981,0,0,1,1,1,1,0,0,1,0,1,1
-5.53689,0.988876,0.131451,4,15,0,7.34265,0.950013,0.212659,1.23696,0.354025,-0.231592,1,1,0,0,0,1,0,1,0,0,1,1
-3.96507,0.999998,0.131451,4,15,0,5.64123,0.682371,0.224973,1.25229,0.675331,0.478016,1,0,1,0,1,1,0,1,1,0,0,0
-3.78517,0.999999,0.131451,4,15,0,4.14488,0.670006,0.266732,1.30569,0.245654,1.01164,0,0,1,0,1,1,0,0,1,0,0,0
-5.28835,0.999085,0.131451,4,23,0,5.49951,0.238411,0.0698882,1.07239,0.402499,0.317278,0,1,1,1,0,1,1,1,1,0,0,1
-4.93262,0.999817,0.131451,3,15,0,5.71453,0.296299,0.0869769,1.09087,1.02501,-0.552309,0,0,1,0,0,0,1,1,1,1,1,1
-4.43179,0.998034,0.131451,4,31,0,5.77446,0.874505,0.282718,1.32673,0.703533,1.33767,0,0,1,0,1,1,1,1,1,0,1,1
-3.56476,0.999891,0.131451,4,15,0,4.74102,0.840071,0.653972,1.92316,1.29571,-0.367837,0,0,1,0,1,1,1,1,1,0,0,1
-4.06562,0.997773,0.131451,4,23,0,5.17512,0.332611,0.197499,1.21835,-0.123731,0.289295,1,1,0,1,0,1,1,1,1,0,0,1
-3.64272,0.998894,0.131451,5,31,0,4.54305,0.711677,1.88299,6.57316,1.42386,0.63122,0,1,1,0,1,1,0,0,1,1,0,0
-3.64403,1,0.131451,2,3,0,3.65979,0.715851,1.87749,6.53708,0.0166416,-0.426746,0,1,1,0,0,0,1,1,0,0,1,1
-3.62516,1,0.131451,1,1,0,3.65096,0.711676,1.86993,6.48783,0.305867,0.326316,0,0,0,0,1,1,0,1,0,0,0,1
-3.24675,0.999012,0.131451,2,7,0,3.76231,0.704781,1.54435,4.68492,1.04228,0.768515,0,1,1,0,1,1,0,0,1,0,1,1
-3.33676,0.999174,0.131451,3,7,0,3.38345,0.68546,1.67175,5.32149,0.778258,0.352996,0,1,1,0,1,1,0,1,1,0,1,1
-3.5311,0.994253,0.131451,1,3,0,3.70924,0.696417,1.8207,6.17619,0.369147,0.904725,1,0,1,0,1,1,0,1,1,0,1,0
-5.16131,0.985511,0.131451,5,31,0,5.84874,0.931111,0.230095,1.25872,1.22652,0.228083,1,1,1,0,1,1,1,1,1,0,1,1
-3.85839,1,0.131451,4,15,0,5.33753,0.569705,0.221111,1.24746,0.786896,1.53953,0,1,0,0,1,1,1,1,1,0,1,1
-4.11319,0.999993,0.131451,4,15,0,4.12892,0.534344,0.167082,1.18185,0.610965,0.844135,1,1,0,0,0,1,1,0,1,1,0,1
-4.76686,0.998712,0.131451,4,31,0,4.77341,0.422483,0.0877333,1.0917,0.877472,0.518059,1,1,1,1,0,0,0,1,1,1,1,0
-4.44306,0.998087,0.131451,4,31,0,5.21673,0.269972,0.151289,1.16333,0.447828,0.496905,0,1,0,0,1,0,0,0,1,0,1,0
-3.93293,1,0.131451,4,15,0,4.57687,0.646719,0.220155,1.24627,0.854143,0.215265,0,0,1,0,1,1,1,0,0,0,0,0
-3.3555,0.997605,0.131451,4,23,0,5.29316,0.34591,0.422677,1.52604,-0.620402,0.480754,0,1,0,1,1,1,0,1,0,0,1,1
-3.38133,0.99997,0.131451,2,3,0,3.38403,0.344917,0.410344,1.50734,0.51542,0.222218,0,1,1,1,1,1,0,1,1,0,0,1
-2.96601,0.998673,0.131451,3,15,0,4.14553,0.333513,0.799743,2.22497,0.617685,0.345529,1,1,1,0,0,1,0,1,1,0,1,1
-3.23667,0.998352,0.131451,4,15,0,3.58348,0.76988,0.72097,2.05643,0.585716,0.915422,1,1,0,1,1,1,1,0,1,0,1,1
-3.41709,0.998735,0.131451,5,31,0,4.07404,0.518616,0.350242,1.41941,-0.577102,1.06009,1,0,1,0,1,1,0,0,0,0,1,1
-2.83043,0.998623,0.131451,5,31,0,4.29508,0.495591,1.16248,3.19785,1.09166,1.26209,0,0,1,0,1,1,0,1,1,1,1,0
-5.00362,0.987853,0.131451,4,15,0,5.24272,0.0800723,0.234849,1.26472,1.13493,0.848724,0,1,1,0,0,1,0,1,1,1,1,1
-2.99616,0.999759,0.131451,4,23,0,5.67537,0.536449,0.604942,1.83115,0.894601,1.21143,0,0,1,1,1,0,1,0,1,1,1,1
-4.55262,0.990561,0.131451,3,15,0,6.13186,0.118256,0.262227,1.29982,0.786233,0.738986,0,0,1,1,0,1,1,1,1,0,1,1
-3.2624,0.999748,0.131451,5,31,0,5.05246,0.197134,0.995596,2.70634,0.502329,0.292363,0,0,1,1,1,1,0,0,1,0,1,1
-3.2171,0.999123,0.131451,4,31,0,3.78958,0.441411,0.450971,1.56984,0.137625,-0.0711475,0,1,1,0,1,1,0,1,0,1,1,0
-2.96494,0.998212,0.131451,4,23,0,4.6239,0.307977,1.0116,2.74999,-0.0679138,0.513176,1,1,0,1,0,0,0,0,1,1,0,0
-4.7088,0.990021,0.131451,3,7,0,5.08025,0.485761,2.59016,13.3319,1.0485,0.495637,0,1,1,0,0,1,0,0,1,0,1,1
-3.90647,1,0.131451,2,3,0,4.71018,0.457842,2.17839,8.83204,0.382206,0.620768,1,1,1,1,0,1,0,1,0,1,0,1
-4.00896,0.991741,0.131451,5,31,0,5.9046,0.0937397,0.670686,1.95558,0.829053,1.04075,1,1,1,1,1,0,0,1,1,0,0,1
-4.39855,0.990276,0.131451,2,7,0,7.52087,0.0553016,1.17102,3.22527,0.754081,0.515455,0,0,1,1,1,0,0,0,1,0,1,1
-3.98733,0.998404,0.131451,4,15,0,5.02072,0.118279,0.506979,1.66027,1.03378,0.973893,1,1,1,1,1,1,1,1,0,0,0,1
-4.96824,0.997558,0.131451,3,7,0,5.05036,0.0412755,0.498989,1.64706,-0.252823,0.314392,1,0,0,0,1,0,0,1,0,0,0,1
-5.16504,0.999154,0.131451,4,15,0,6.27484,0.0284604,0.632622,1.88254,-0.103052,0.55098,0,0,0,1,1,0,1,1,0,1,1,1
-3.18364,0.999982,0.131451,3,15,0,5.31712,0.23623,0.780793,2.1832,0.585717,0.535819,1,0,1,1,1,1,0,0,1,0,1,0
-4.64077,0.996533,0.131451,4,31,0,5.06384,0.852583,0.196203,1.21677,0.592523,0.514957,0,1,1,0,0,1,0,1,1,0,0,1
-4.45715,0.998619,0.131451,5,31,0,5.84567,0.745656,0.15511,1.16779,-0.18514,-0.168387,1,1,1,0,1,1,1,1,1,0,0,1
-2.85505,0.995023,0.131451,3,15,0,6.42258,0.496438,0.785852,2.19428,0.233103,0.444128,1,1,0,1,0,0,0,1,0,1,1,1
-2.87158,0.998096,0.131451,3,15,0,3.65533,0.436035,1.23099,3.42463,1.30716,0.75227,0,1,1,0,1,1,0,1,1,0,1,1
-4.07616,0.982208,0.131451,5,31,0,6.49764,0.676437,0.198237,1.21925,1.23049,0.156248,0,1,1,0,1,1,0,0,1,1,0,1
-2.82767,0.997908,0.131451,4,17,0,4.78972,0.441419,0.908686,2.48106,-0.0205878,1.08273,1,1,0,0,1,1,1,0,1,1,0,0
-2.84006,0.999799,0.131451,4,31,0,2.90513,0.563008,0.866085,2.37759,-0.0726879,0.943751,0,1,0,0,1,1,1,0,0,0,1,1
-2.82721,0.998947,0.131451,3,15,0,3.1422,0.426977,0.979591,2.66337,1.19632,0.940626,0,1,1,1,1,1,0,1,1,1,0,1
-3.07668,0.996732,0.131451,3,11,0,3.76115,0.488903,0.533238,1.70444,1.17337,0.957312,0,0,0,0,1,1,0,1,1,0,0,0
-2.85086,0.99936,0.131451,3,15,0,3.3787,0.482404,1.21759,3.37902,0.802464,1.32692,0,0,1,1,1,1,0,1,1,0,1,1
-3.16277,0.99842,0.131451,4,15,0,3.26308,0.244265,0.776821,2.17455,1.06766,0.81952,0,0,0,0,1,0,0,1,1,1,1,1
-3.02505,0.999926,0.131451,5,31,0,3.48396,0.713029,1.14277,3.13546,0.245478,1.81592,1,1,1,0,1,1,0,1,1,0,1,1
-2.96009,0.999749,0.131451,4,31,0,3.20301,0.55967,0.651716,1.91883,0.576524,1.11738,1,1,1,0,0,1,0,1,1,0,0,1
-3.29191,0.998853,0.131451,4,19,0,3.71095,0.418095,0.418079,1.51904,-0.37756,1.33398,0,1,0,0,1,1,0,0,1,0,1,0
-4.05248,0.995622,0.131451,4,15,0,4.65043,0.078828,1.1064,3.02346,0.970075,0.777143,1,1,1,0,1,0,0,0,1,1,1,1
-3.04773,0.999916,0.131451,4,15,0,4.23353,0.337781,0.662395,1.93943,-0.181869,0.249384,0,1,0,0,1,1,0,0,1,1,1,1
-2.81128,0.998735,0.131451,4,23,0,3.67285,0.476757,0.938357,2.55578,0.744526,-0.0658933,0,1,0,0,1,0,1,1,1,0,1,0
-3.23472,0.984612,0.131451,2,7,0,6.00612,0.4277,1.69457,5.44432,0.7632,0.159742,1,1,1,0,1,1,0,1,1,1,1,1
-3.02746,0.994337,0.131451,2,7,0,3.75187,0.432406,1.48078,4.39638,0.60226,-0.0117901,1,0,1,0,0,0,0,1,1,0,1,1
-3.47037,0.995007,0.131451,3,7,0,3.56928,0.514879,1.9008,6.69126,-0.0320674,0.363109,0,0,0,1,1,1,0,0,0,0,1,1
-3.49167,0.99992,0.131451,3,7,0,3.49685,0.512257,1.91639,6.79638,0.127722,0.620932,1,0,0,0,1,1,0,0,0,0,1,1
-3.60289,0.999322,0.131451,5,31,0,4.36921,0.610058,0.300322,1.35029,-0.57322,-0.581835,1,0,0,1,0,1,1,0,0,0,1,0
-4.23328,0.995529,0.131451,3,15,0,5.84552,0.566019,0.14968,1.16146,0.243346,0.423368,0,1,1,0,0,1,1,1,0,0,1,1
-4.63866,0.99999,0.131451,3,15,0,4.86065,0.540719,0.0980811,1.10305,0.722423,-0.544537,0,1,0,0,0,0,1,1,1,0,1,1
-4.77308,0.99343,0.131451,4,31,0,7.6759,0.883851,0.211081,1.23501,0.800549,0.498065,0,1,1,0,0,1,0,1,0,0,1,1
-4.30882,0.99942,0.131451,5,31,0,5.71035,0.322173,0.156274,1.16915,0.386621,0.480502,0,1,1,1,1,1,1,1,1,1,1,1
-3.46821,0.99907,0.131451,3,15,0,5.18375,0.602531,0.346454,1.41404,0.629748,1.25471,1,0,1,0,1,0,0,0,1,0,1,1
-3.98152,0.99865,0.131451,4,23,0,4.38159,0.396079,0.199441,1.22072,0.270568,-0.0355719,1,1,1,0,1,0,0,0,1,0,1,1
-4.19873,0.999314,0.131451,3,7,0,4.22243,0.291573,0.185364,1.20366,0.989059,0.940621,0,1,1,1,0,0,1,1,1,0,0,1
-6.85243,0.99241,0.131451,4,23,0,7.70202,0.0360654,0.0764275,1.07942,-0.0680345,0.67095,1,1,0,0,1,1,1,0,1,0,0,0
-4.70209,0.99967,0.131451,3,11,0,7.69291,0.248132,0.122871,1.13074,0.257541,0.903043,0,0,0,0,1,1,0,0,1,1,1,1
-3.4767,0.988069,0.131451,3,15,0,9.41555,0.308772,0.392002,1.47994,-0.351143,0.289877,0,0,0,0,0,1,0,0,1,1,1,1
-4.17017,0.999329,0.131451,4,31,0,4.31115,0.615696,0.165938,1.1805,1.77055,0.015413,0,1,1,0,0,1,0,1,1,0,0,1
-4.89404,0.996045,0.131451,4,15,0,5.16542,0.883288,0.185299,1.20358,0.421783,0.599811,1,1,0,0,1,1,1,1,0,0,1,1
-6.81157,0.99894,0.131451,5,31,0,7.74986,0.162299,0.0203024,1.02051,0.555541,0.742222,0,1,1,0,0,0,0,1,1,1,0,1
-5.04362,0.999655,0.131451,5,31,0,7.21513,0.347538,0.071487,1.0741,0.263249,0.13893,1,0,0,0,1,1,0,1,1,0,1,1
-5.51743,0.997735,0.131451,2,7,0,5.80059,0.22298,0.0582018,1.05993,0.289555,0.877843,0,1,1,0,0,1,0,1,1,1,1,1
-5.94537,0.99736,0.131451,4,31,0,6.79936,0.548772,0.0265103,1.02686,0.769947,0.333045,1,1,0,1,0,1,0,1,0,0,1,1
-4.80656,0.998777,0.131451,5,31,0,6.36636,0.28075,0.10202,1.10741,-0.0610886,1.06898,0,0,0,1,1,1,1,1,0,1,1,1
-4.32337,0.999985,0.131451,4,15,0,4.87623,0.604098,0.140298,1.15062,0.521895,0.748499,0,1,0,0,1,1,1,0,1,0,1,1
-4.76063,0.99807,0.131451,4,15,0,4.99156,0.172601,0.151997,1.16416,0.489578,1.45816,1,1,1,1,0,0,1,1,1,1,0,1
-3.52804,0.998234,0.131451,4,31,0,6.6338,0.843996,1.29808,3.66227,0.205844,-1.0069,1,1,1,1,0,1,1,0,0,1,1,1
-2.93816,0.996915,0.131451,3,11,0,4.68293,0.607074,0.722593,2.05977,-0.322174,1.58964,0,0,0,0,1,1,0,1,1,1,1,1
-3.08763,0.999517,0.131451,4,15,0,3.24032,0.707634,1.3192,3.74043,1.32989,0.138483,0,1,1,0,1,1,0,1,1,0,1,1
-3.15224,0.999487,0.131451,5,31,0,3.37004,0.307215,0.604508,1.83035,0.589525,0.163632,0,0,1,1,0,1,1,1,1,1,1,1
-3.0072,0.999583,0.131451,2,7,0,3.30253,0.36269,0.671675,1.95751,-0.153514,0.257094,0,1,0,1,1,1,0,1,0,1,1,1
-3.3915,0.991227,0.131451,3,15,0,5.60513,0.714333,0.459478,1.58325,1.22413,0.640202,0,1,1,0,1,0,0,1,1,0,1,1
-3.43967,0.998669,0.131451,4,31,0,4.07802,0.182169,0.680066,1.97401,1.15926,0.526532,0,1,1,0,1,0,0,1,1,1,1,1
-3.5888,0.999274,0.131451,4,31,0,4.06495,0.162586,1.44496,4.2417,0.380268,-0.257231,1,0,1,1,0,0,0,1,0,1,0,1
-2.83093,0.998408,0.131451,4,15,0,3.98796,0.452507,1.13163,3.10072,0.270137,2.02159,1,0,1,0,0,1,1,1,1,0,1,1
-2.94892,0.999273,0.131451,3,7,0,2.97563,0.427343,1.36797,3.92738,0.549306,1.03336,0,0,1,1,1,1,0,1,0,1,1,0
-4.45933,0.989803,0.131451,4,15,0,4.69637,0.0991329,0.344618,1.41145,-0.0791041,-0.659958,1,1,1,1,0,0,1,1,0,1,0,1
-3.82613,0.999522,0.131451,4,31,0,5.59148,0.439722,0.227553,1.25552,1.05425,-0.307931,0,1,1,0,1,1,1,1,1,1,1,1
-3.35706,0.996899,0.131451,4,23,0,5.2812,0.797829,0.684132,1.98205,0.332119,0.152163,0,0,0,0,1,0,1,0,1,0,1,1
-2.87901,0.995861,0.131451,3,15,0,5.19836,0.608642,0.845049,2.32809,0.328532,1.224,1,1,1,0,1,1,1,1,1,0,1,1
-3.28363,0.997794,0.131451,4,15,0,3.52831,0.567711,0.417872,1.51873,0.111819,0.858301,0,0,1,1,1,1,1,1,0,0,1,1
-4.22899,0.996147,0.131451,4,15,0,4.40361,0.875429,0.356841,1.42881,0.563551,0.755125,0,1,1,0,1,0,0,1,1,1,0,1
-2.88818,1,0.131451,4,15,0,4.32815,0.631001,0.893253,2.44307,-0.436268,-0.031069,1,1,1,0,0,1,0,0,0,0,0,0
-2.8775,0.999428,0.131451,4,23,0,3.06468,0.389086,0.856151,2.35408,0.896728,-0.727667,0,1,1,0,0,0,1,0,1,1,0,0
-3.23165,0.996665,0.131451,3,15,0,3.68208,0.245123,0.66929,1.95285,0.215346,0.791609,0,1,1,0,0,1,0,0,1,1,0,1
-3.5186,0.995284,0.131451,4,15,0,6.03879,0.15727,1.29261,3.64229,0.441061,0.779311,0,1,1,0,0,0,1,0,1,1,1,0
-3.29215,0.999934,0.131451,3,7,0,3.551,0.210139,1.28984,3.6322,0.984057,1.36832,1,1,1,0,0,0,1,1,1,1,0,1
-3.35893,0.999359,0.131451,1,3,0,3.40515,0.196326,1.3198,3.74267,0.736969,0.582424,1,1,1,0,1,0,0,0,1,1,0,0
-3.44919,0.995663,0.131451,4,23,0,4.4259,0.747762,0.471984,1.60317,0.581856,1.32821,0,0,0,0,1,0,0,1,1,0,0,1
-3.51417,0.999241,0.131451,4,15,0,4.03536,0.301996,0.380635,1.46321,-0.036679,-0.749327,0,1,1,0,1,1,1,1,0,0,1,0
-2.99854,0.999239,0.131451,3,15,0,3.85522,0.34366,0.715979,2.04619,0.460567,-0.0847307,0,1,0,1,1,1,0,1,0,0,1,0
-3.00264,0.99082,0.131451,3,11,0,6.03672,0.33586,1.30139,3.67441,0.545664,1.43454,0,0,0,1,1,0,0,1,1,1,1,1
-4.12542,0.993894,0.131451,4,15,0,4.32096,0.125687,1.77227,5.88419,-0.229316,0.406289,1,1,0,0,0,0,1,0,0,0,1,1
-3.59661,0.998943,0.131451,4,15,0,4.4773,0.130563,1.04343,2.83893,-0.477003,0.390003,1,0,0,1,1,0,0,1,0,0,1,1
-4.07389,0.998141,0.131451,4,15,0,4.52097,0.0906745,0.631112,1.8797,0.817692,0.490537,1,1,1,1,0,1,0,0,1,0,0,0
-4.13027,0.998566,0.131451,4,31,0,5.99921,0.150218,0.333812,1.39628,0.201056,1.15031,0,1,1,0,1,0,1,0,1,1,1,0
-4.09468,0.999479,0.131451,4,31,0,4.90523,0.921005,0.775253,2.17114,0.747374,0.503842,0,1,0,0,1,1,0,1,1,0,1,1
-3.27071,0.99984,0.131451,4,15,0,4.33371,0.767609,0.666339,1.9471,0.316924,1.30458,0,0,1,0,1,1,1,1,1,1,1,1
-3.21257,0.999844,0.131451,4,31,0,3.65903,0.679799,1.55645,4.74197,0.955651,0.917269,0,1,1,0,1,1,0,1,1,0,1,1
-3.40259,0.995438,0.131451,4,31,0,4.93859,0.173135,1.20586,3.33962,-0.538143,1.14095,1,0,0,0,1,1,0,0,0,0,0,0
-3.19249,0.99997,0.131451,3,7,0,3.42788,0.233966,1.24174,3.46161,-0.0700373,0.865249,1,1,1,1,1,0,1,1,1,1,1,1
-2.87345,0.999284,0.131451,4,31,0,3.63271,0.615495,0.886633,2.42694,0.311146,0.833353,0,1,1,1,1,0,0,0,1,0,1,1
-2.87555,0.998846,0.131451,3,15,0,3.34591,0.630241,0.992494,2.69795,0.625548,0.114123,0,0,0,1,0,1,1,0,1,0,1,1
-3.38187,0.996646,0.131451,3,15,0,3.70276,0.82431,0.830255,2.2939,0.752745,0.791686,1,1,0,1,1,1,1,1,1,0,1,1
-3.01104,0.999997,0.131451,4,15,0,3.44177,0.663425,0.712458,2.039,0.808202,0.638503,1,1,0,1,0,1,0,1,1,1,1,1
-3.44091,0.998863,0.131451,4,15,0,3.55673,0.231431,0.515654,1.67473,0.984008,-0.509503,0,1,1,0,1,1,0,1,1,0,1,0
-3.08749,0.996604,0.131451,5,31,0,5.23844,0.501969,1.57093,4.81114,-0.409778,1.40764,1,0,0,0,0,1,0,0,1,0,1,1
-3.07829,0.998976,0.131451,4,31,0,3.35998,0.336469,0.630584,1.87871,0.282159,-0.085768,0,1,0,0,0,0,1,1,1,1,1,1
-2.87935,0.999685,0.131451,5,31,0,3.28624,0.367832,0.959263,2.60977,0.518659,0.985903,1,1,1,0,0,1,0,1,1,1,1,1
-2.98874,0.999459,0.131451,4,15,0,3.10868,0.332673,1.26434,3.54077,0.0825614,0.450183,0,0,0,0,1,1,0,0,0,0,0,0
-2.8871,0.999491,0.131451,2,7,0,3.09266,0.383627,1.16591,3.20885,0.488809,0.154138,0,1,1,0,1,1,1,0,1,1,1,1
