# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_no_transform_model
# start_datetime = 2024-03-06 11:30:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/RtmpXCq6sw/standata-176cf4ed53ada.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-202403061230-1-9826fd.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_no_transform-profile-202403061230-1-76be33.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_no_transform_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,tau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.275895
# Diagonal elements of inverse mass matrix:
# 1.66366, 0.332548
-173.58,0.998437,0.275895,2,3,0,173.873,0.693121,0.527166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.823,0.898977,0.275895,2,7,0,178.971,0.966598,0.380572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.937,0.993039,0.275895,3,7,0,178.521,0.967393,0.596373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.795,0.993912,0.275895,3,7,0,177.454,0.386272,0.715281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.552,1,0.275895,3,7,0,174.065,0.500838,0.852577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.299,0.986961,0.275895,3,7,0,174.108,0.513327,0.735001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.196,0.992394,0.275895,3,7,0,173.637,0.582166,0.725101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.287,0.989547,0.275895,1,3,0,173.395,0.57669,0.791916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-178.342,0.813104,0.275895,3,11,0,178.622,0.853215,0.148074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.943,0.997623,0.275895,2,3,0,178.68,0.845375,0.165128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.097,0.978974,0.275895,3,7,0,179.851,0.839997,0.706027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.865,0.986187,0.275895,3,15,0,174.598,0.648688,0.457084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.926,0.99927,0.275895,3,7,0,174.468,0.557149,0.447573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.95,0.999694,0.275895,1,1,0,173.962,0.552446,0.444275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.607,0.99697,0.275895,3,7,0,174.302,0.631586,0.886232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.67,0.997487,0.275895,2,3,0,173.693,0.635398,0.898956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.846,0.896588,0.275895,3,7,0,175.24,0.395304,0.359514,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.392,0.999865,0.275895,3,7,0,174.919,0.700397,0.592215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.264,1,0.275895,3,7,0,173.433,0.633776,0.611872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.955,0.947358,0.275895,3,7,0,175.622,0.758878,0.859239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.483,1,0.275895,2,3,0,174.066,0.708641,0.798252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.576,0.955668,0.275895,3,15,0,175.801,0.19641,0.593295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.414,0.986445,0.275895,2,3,0,176.474,0.14641,0.617733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.608,0.996644,0.275895,2,3,0,176.593,0.199584,0.682333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.692,0.974988,0.275895,2,3,0,176.426,0.22669,0.853946,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.677,0.880684,0.275895,2,7,0,179.423,0.443517,0.363686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.717,0.987938,0.275895,3,7,0,175.827,0.239635,0.352978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.464,1,0.275895,3,7,0,176.498,0.437601,0.273647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.692,0.990791,0.275895,3,7,0,176.447,0.256038,0.336209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.479,0.998866,0.275895,3,7,0,175.858,0.32536,0.495757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.392,0.999648,0.275895,2,3,0,174.601,0.348064,0.481886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.732,0.999633,0.275895,3,7,0,174.601,0.59594,0.478603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.282,1,0.275895,3,7,0,173.794,0.518675,0.727181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.402,0.961819,0.275895,3,7,0,174.528,0.819706,0.464799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.969,1,0.275895,3,7,0,174.76,0.788182,0.817275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.168,0.998047,0.275895,3,7,0,174.62,0.851277,0.634714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.712,0.956319,0.275895,3,7,0,175.804,0.775029,0.766914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.459,0.998457,0.275895,3,7,0,173.861,0.467001,0.634621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.205,0.999131,0.275895,3,7,0,173.519,0.637071,0.727819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.509,0.984716,0.275895,2,7,0,173.772,0.741242,0.592264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.112,0.927462,0.275895,3,7,0,176.867,0.623494,0.415967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.457,0.991338,0.275895,3,7,0,175.577,0.339515,0.305843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.545,0.974022,0.275895,2,7,0,176.761,0.502032,0.851101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.198,0.971302,0.275895,2,3,0,174.338,0.359833,0.842345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.302,0.90836,0.275895,4,15,0,178.289,0.173824,0.97354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.52,0.951492,0.275895,3,7,0,180.261,0.452689,0.382425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.667,0.972614,0.275895,3,7,0,176.937,0.239792,0.892772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.14,0.965074,0.275895,2,3,0,176.984,0.237699,0.720766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.578,0.986982,0.275895,4,15,0,178.056,0.140617,0.417159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.105,0.988073,0.275895,3,15,0,177.562,0.411351,0.910217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.253,0.965346,0.275895,3,7,0,175.471,0.901523,0.47499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.573,0.999979,0.275895,2,3,0,175.438,0.883016,0.608734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.25,0.998172,0.275895,3,7,0,174.841,0.850244,0.728429,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.913,0.983779,0.275895,2,3,0,174.6,0.813694,0.735384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.955,0.999015,0.275895,2,3,0,174.081,0.827117,0.69087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.885,0.998357,0.275895,3,7,0,174.08,0.809271,0.739233,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.952,0.998785,0.275895,2,3,0,174.071,0.826203,0.694609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.262,0.988344,0.275895,2,3,0,174.315,0.84507,0.754722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.201,0.998668,0.275895,4,15,0,174.542,0.32568,0.644675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.262,0.963043,0.275895,3,7,0,177.836,0.939909,0.447552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.153,0.985059,0.275895,2,3,0,177.272,0.946622,0.357998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.88,1,0.275895,1,1,0,177.152,0.941276,0.369059,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.52,0.996044,0.275895,3,7,0,177.075,0.641893,0.860606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.585,0.992749,0.275895,1,1,0,173.602,0.651846,0.872138,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.648,0.920192,0.275895,2,3,0,174.805,0.732373,0.819596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.973,0.979388,0.275895,3,7,0,175.25,0.870404,0.446974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.271,0.996106,0.275895,3,7,0,175.747,0.517621,1.01543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.709,0.739764,0.275895,3,7,0,178.424,0.766197,0.784476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.322,0.996114,0.275895,3,7,0,174.077,0.560158,0.803147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.378,0.997798,0.275895,3,7,0,173.467,0.563098,0.573343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.194,0.979155,0.275895,2,7,0,174.422,0.453104,0.433919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.828,0.999999,0.275895,3,7,0,174.404,0.415029,0.552113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.661,1,0.275895,3,7,0,173.891,0.481596,0.532808,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.324,0.975575,0.275895,2,7,0,175.144,0.397987,0.44398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.616,0.994733,0.275895,3,7,0,175.809,0.533675,0.250723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.018,0.998947,0.275895,3,7,0,175.693,0.654705,0.433342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.38,0.99946,0.275895,3,7,0,174.124,0.68882,0.587164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.985,0.983913,0.275895,3,7,0,174.091,0.584252,0.434959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.171,0.995548,0.275895,3,7,0,174.482,0.471315,0.979667,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.663,0.970889,0.275895,2,3,0,174.826,0.436284,0.809201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.466,0.998748,0.275895,3,7,0,174.007,0.600553,0.857702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.294,1,0.275895,2,3,0,173.486,0.6229,0.792993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.812,0.918938,0.275895,2,7,0,174.85,0.651098,0.466773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.272,0.99293,0.275895,2,7,0,174.33,0.68985,0.704532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.143,0.915409,0.275895,2,5,0,176.719,0.913772,0.574422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.861,1,0.275895,2,3,0,175.117,0.817681,0.643207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.687,0.998775,0.275895,3,7,0,174.069,0.789664,0.704245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.544,0.910515,0.275895,2,3,0,175.942,0.910422,0.813539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.187,0.981856,0.275895,2,3,0,176.2,0.923628,0.863413,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.866,1,0.275895,3,7,0,177.028,0.920584,0.432136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.913,1,0.275895,2,3,0,175.98,0.92536,0.441679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.619,0.99717,0.275895,2,7,0,176.972,0.752453,0.564959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.485,0.985736,0.275895,3,7,0,174.569,0.733794,0.760307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.988,0.839102,0.275895,2,3,0,177.188,0.750965,1.2129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.253,1,0.275895,3,7,0,177.877,0.831344,0.794154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.408,0.949088,0.275895,4,15,0,175.745,0.502475,0.384355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-178.226,0.894554,0.275895,2,7,0,179.688,0.0615109,0.44505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-178.118,0.998004,0.275895,1,1,0,178.237,0.065288,0.448861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.779,0.988465,0.275895,3,15,0,179.033,0.228341,0.215783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.932,0.983663,0.275895,4,15,0,178.223,0.908894,1.07828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.584,1,0.275895,1,1,0,178.286,0.905745,1.05684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-178.826,0.742542,0.275895,1,1,0,179.105,0.907442,1.14753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.22,1,0.275895,3,11,0,178.831,0.308362,0.233702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.249,1,0.275895,1,1,0,176.265,0.309516,0.230321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.957,0.982212,0.275895,3,15,0,178.061,0.868677,0.325466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.615,0.999857,0.275895,3,7,0,175.995,0.778721,0.630897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.688,0.99933,0.275895,3,7,0,173.733,0.793571,0.659444,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.205,0.993634,0.275895,3,7,0,174.03,0.652701,0.685978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.484,0.972609,0.275895,3,7,0,174.485,0.291964,0.656321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.634,0.987399,0.275895,2,3,0,174.951,0.287842,0.760825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.821,1,0.275895,2,3,0,174.728,0.409729,0.820819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.102,0.995888,0.275895,3,7,0,174.341,0.338894,0.696466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.732,0.997809,0.275895,2,3,0,174.327,0.408342,0.609206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.197,0.993558,0.275895,2,7,0,174.235,0.623938,0.728565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.36,0.975609,0.275895,2,7,0,174.296,0.494602,0.750425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.436,0.998202,0.275895,3,7,0,173.497,0.519037,0.82587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.431,1,0.275895,1,1,0,173.45,0.519855,0.824581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.627,0.987232,0.275895,2,3,0,173.698,0.549923,0.897198,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.286,0.999312,0.275895,3,7,0,173.995,0.689958,0.723408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.727,0.984349,0.275895,2,5,0,173.993,0.397318,0.671537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.911,0.967501,0.275895,3,7,0,175.546,0.73056,1.03153,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.858,0.977325,0.275895,3,7,0,176.255,0.385572,0.770009,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.74,1,0.275895,2,3,0,173.892,0.397416,0.729346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.796,0.999426,0.275895,2,3,0,173.843,0.384953,0.699285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.444,1,0.275895,3,7,0,173.935,0.716837,0.587083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.646,0.980964,0.275895,3,7,0,175.049,0.413004,0.674987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.764,0.989775,0.275895,3,15,0,174.194,0.775407,0.550537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.561,0.999992,0.275895,3,7,0,174.03,0.68829,0.842214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.51,0.987695,0.275895,3,7,0,174.146,0.7394,0.588815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.557,0.998561,0.275895,3,7,0,173.742,0.741184,0.776896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.56,0.937452,0.275895,2,5,0,174.664,0.594714,0.515215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.956,0.993098,0.275895,3,7,0,174.253,0.42065,0.506605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.247,0.978829,0.275895,2,7,0,175.763,0.402985,0.932566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.885,0.919464,0.275895,2,7,0,176.204,0.487864,0.475714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.307,0.979416,0.275895,3,7,0,175.613,0.468311,1.14502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.618,0.901176,0.275895,2,3,0,176.686,0.479052,0.547549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.41,0.994124,0.275895,3,7,0,174.149,0.611994,0.838798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.276,1,0.275895,3,7,0,173.468,0.545897,0.768873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.331,0.991458,0.275895,4,15,0,173.652,0.505413,0.650025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.918,0.937968,0.275895,1,3,0,175.151,0.374525,0.76369,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.017,0.995154,0.275895,1,1,0,174.035,0.357825,0.753829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.166,0.966729,0.275895,3,7,0,175.907,0.257591,0.44221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.652,1,0.275895,3,7,0,175.318,0.691087,0.509205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.846,0.998507,0.275895,3,7,0,173.921,0.644622,0.459909,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.373,0.992642,0.275895,3,7,0,174.793,0.340829,0.850762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.14,1,0.275895,1,1,0,174.359,0.360762,0.824156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.94,1,0.275895,1,1,0,174.129,0.38586,0.812257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.435,0.996579,0.275895,3,7,0,174.405,0.726732,0.749173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.663,0.996499,0.275895,3,7,0,173.81,0.747635,0.545013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.405,0.995636,0.275895,3,7,0,174.25,0.657779,0.562143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.021,0.916797,0.275895,4,15,0,178.023,0.908782,0.589569,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.155,0.993464,0.275895,3,7,0,176.222,0.950291,0.57196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.726,0.994289,0.275895,3,7,0,176.682,0.59671,0.479699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.895,0.997946,0.275895,2,3,0,173.922,0.569257,0.451289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.798,0.996443,0.275895,3,7,0,174.183,0.767355,0.809234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.665,1,0.275895,3,7,0,174.028,0.789261,0.645878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.899,0.995096,0.275895,2,3,0,173.986,0.820852,0.621481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.926,0.99934,0.275895,1,1,0,173.941,0.824926,0.628524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.386,0.99969,0.275895,3,7,0,174.062,0.487177,0.755539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.645,0.993475,0.275895,3,7,0,173.757,0.412739,0.685608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.509,0.980774,0.275895,3,7,0,174.66,0.289375,0.661771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.897,1,0.275895,3,7,0,174.497,0.370466,0.641462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.483,0.992116,0.275895,1,3,0,174.17,0.457805,0.641366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.962,0.989798,0.275895,3,7,0,174.15,0.407995,0.86647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.024,0.96903,0.275895,3,7,0,175.443,0.792932,0.821963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-175.506,0.881099,0.275895,3,15,0,176.068,0.528899,0.260631,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.119,0.982234,0.275895,2,7,0,176.287,0.649547,0.417521,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.507,0.989111,0.275895,2,7,0,174.967,0.759332,0.646602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.787,0.984333,0.275895,3,7,0,174.09,0.543191,0.475733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.683,0.998324,0.275895,3,7,0,174.075,0.560745,0.492935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.845,0.998031,0.275895,3,7,0,173.982,0.481195,0.487546,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.779,0.999827,0.275895,3,7,0,174.125,0.550653,0.4757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.163,0.985171,0.275895,3,15,0,175.082,0.783938,0.468822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.809,1,0.275895,3,7,0,174.67,0.42608,0.542973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.403,0.999325,0.275895,3,7,0,174.166,0.728533,0.629932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.408,0.982375,0.275895,3,7,0,174.217,0.560965,0.836967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.38,0.982913,0.275895,3,7,0,173.839,0.685122,0.584715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.265,0.985436,0.275895,3,7,0,174.328,0.683112,0.653016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.754,0.902655,0.275895,3,7,0,176.904,0.844461,0.239455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-176.936,0.997884,0.275895,1,1,0,176.943,0.855151,0.234113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-177.178,1,0.275895,2,3,0,177.265,0.851529,0.215167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-174.873,0.977616,0.275895,2,7,0,178.005,0.680504,0.331547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.724,1,0.275895,3,7,0,175.103,0.430116,0.567592,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-173.395,0.997048,0.275895,3,7,0,174.18,0.732355,0.697247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
