lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,logTau,tau,alpha_prior,tau_prior,alpha_prior_preds03,alpha_prior_preds07,alpha_prior_preds09,alpha_post_preds03,alpha_post_preds07,alpha_post_preds09,tau_prior_preds03,tau_prior_preds07,tau_prior_preds09,tau_post_preds03,tau_post_preds07,tau_post_preds09
# Adaptation terminated
# Step size = 0.157107
# Diagonal elements of inverse mass matrix:
# 3.52485, 1.38287
-3.21901,0.999874,0.157107,4,15,0,3.58582,0.431401,1.68218,5.37727,0.138334,0.18882,0,0,0,0,1,0,1,1,1,0,1,1
-3.79735,0.991556,0.157107,4,15,0,4.19385,0.297269,2.00377,7.41694,0.655472,0.666298,1,1,1,0,0,1,0,0,1,1,1,1
-5.47652,0.974971,0.157107,4,15,0,5.70448,0.926713,0.156317,1.1692,0.327639,0.279728,1,0,1,0,1,1,0,0,0,1,1,1
-4.88834,0.998424,0.157107,4,31,0,7.05571,0.0723086,0.293954,1.34172,-0.0378815,0.0847561,0,1,1,1,0,0,1,0,1,1,1,1
-4.10898,0.999735,0.157107,4,15,0,5.554,0.087514,1.42689,4.1657,0.81447,1.33257,0,0,1,0,1,1,0,1,1,1,0,1
-4.1661,0.987228,0.157107,4,15,0,5.70577,0.169187,0.28838,1.33426,1.14036,1.16485,0,1,1,0,1,1,0,1,1,0,1,1
-5.93063,0.994925,0.157107,4,31,0,6.74219,0.0114111,1.16873,3.21789,-0.294367,1.17037,1,0,0,0,1,0,1,1,1,0,1,0
-4.97465,0.998808,0.157107,2,7,0,6.91553,0.0294277,0.995113,2.70503,0.837335,0.893407,0,1,0,0,1,0,1,1,1,0,0,1
-5.29899,0.998911,0.157107,3,7,0,5.39236,0.0227399,0.742446,2.10107,1.3343,0.819298,0,1,1,0,0,1,0,1,1,0,0,0
-3.36329,0.999644,0.157107,4,15,0,5.88896,0.756849,0.547953,1.72971,0.761329,0.349955,0,0,0,1,1,0,0,1,1,1,1,0
-3.05573,0.999629,0.157107,4,15,0,3.58344,0.280181,1.19458,3.30216,0.455578,1.05272,1,0,1,1,0,1,0,1,1,0,1,1
-3.10643,0.998302,0.157107,4,15,0,3.32586,0.336172,1.46034,4.30744,0.246457,0.707091,0,0,1,1,1,1,1,1,1,0,1,1
-3.0496,0.998469,0.157107,4,15,0,3.57093,0.459391,0.559078,1.74906,0.380348,1.67073,1,1,1,0,1,0,1,1,0,1,1,1
-3.07487,0.999912,0.157107,4,15,0,3.12857,0.434355,0.547513,1.72895,1.24349,0.140474,1,1,1,0,1,1,0,1,1,0,1,1
-3.77955,0.996941,0.157107,3,15,0,3.96375,0.641354,0.257189,1.29329,-0.18823,0.278805,1,1,0,1,1,1,0,0,1,0,0,1
-4.26418,0.9996,0.157107,4,15,0,4.39896,0.354762,0.155883,1.16869,0.300091,1.02494,0,0,0,0,1,1,1,1,1,0,1,1
-3.71461,0.999609,0.157107,4,15,0,4.41237,0.296395,0.306986,1.35932,0.847,0.374767,0,1,1,0,0,1,1,1,1,1,1,1
-3.56981,0.999944,0.157107,3,7,0,3.74449,0.342443,0.331157,1.39258,0.731165,0.990537,0,1,1,0,0,1,0,1,1,0,1,1
-6.46189,0.984461,0.157107,3,11,0,6.57035,0.0306678,0.132863,1.14209,0.34423,-0.262022,0,0,0,1,1,1,0,0,0,0,1,0
-6.40849,1,0.157107,3,7,0,6.51521,0.0340549,0.12655,1.13491,0.545127,0.394564,1,1,0,0,0,1,0,1,1,0,1,1
-6.26576,1,0.157107,3,7,0,6.59158,0.0477958,0.105242,1.11098,1.08629,0.88618,0,1,0,0,1,1,0,1,1,1,0,0
-6.96405,0.999693,0.157107,3,7,0,7.11064,0.0366641,0.0672368,1.06955,0.57348,-0.0559558,0,1,1,0,1,1,1,1,1,1,0,1
-7.33264,0.999617,0.157107,3,7,0,7.44924,0.0235455,0.0714685,1.07408,0.871255,1.32995,0,1,1,0,1,1,1,0,1,0,1,0
-7.64495,0.999841,0.157107,3,7,0,7.74468,0.0184756,0.06628,1.06853,0.784132,0.72141,0,1,1,1,0,1,1,1,1,1,1,1
-5.43222,0.997028,0.157107,5,31,0,8.7721,0.952873,0.251996,1.28659,2.28758,-0.0918587,0,1,1,0,1,1,0,1,1,0,1,1
-3.71464,0.999966,0.157107,4,15,0,5.55929,0.835526,0.504797,1.65665,1.16504,-0.581523,0,1,1,1,1,1,1,1,1,0,1,1
-3.19342,0.99994,0.157107,4,15,0,3.98564,0.443243,0.464179,1.59071,1.14633,0.33397,0,1,1,0,1,1,0,0,1,0,1,1
-3.17199,0.999996,0.157107,2,3,0,3.19735,0.439086,0.478358,1.61342,0.346225,0.302324,1,0,1,1,1,1,1,1,1,1,0,1
-3.64257,0.998018,0.157107,3,15,0,3.67509,0.481836,0.272862,1.31372,-0.447423,0.765102,1,0,0,1,1,1,1,1,0,0,1,1
-3.34673,1,0.157107,3,7,0,3.68951,0.417843,0.391631,1.47939,0.601076,-0.883378,0,1,1,1,1,0,0,1,1,0,1,1
-2.9511,0.999414,0.157107,4,15,0,3.44593,0.391592,1.3273,3.77085,-0.124895,0.621593,1,1,0,1,1,1,0,0,1,1,1,1
-2.98744,0.984627,0.157107,3,11,0,3.91591,0.472052,0.611238,1.84271,0.0353779,1.09378,0,1,0,0,1,1,0,0,0,0,1,1
-2.8656,0.99037,0.157107,2,7,0,4.65272,0.599545,1.14431,3.14027,0.922667,0.215489,0,1,1,0,1,1,0,1,1,1,0,1
-3.29502,0.9924,0.157107,3,15,0,4.18065,0.19181,1.11088,3.03704,0.66444,1.3228,1,0,1,0,0,1,0,1,1,0,1,1
-3.18694,0.987973,0.157107,2,7,0,4.46783,0.266464,0.65734,1.92965,-0.271693,0.746048,1,0,0,1,0,1,1,0,0,1,0,0
-3.55282,0.997749,0.157107,3,7,0,3.57635,0.166644,0.63083,1.87917,-0.218202,1.37485,0,0,1,1,0,1,1,1,0,1,1,0
-2.94614,1,0.157107,3,7,0,3.58549,0.393427,0.710181,2.03436,1.3114,0.920657,1,1,1,1,1,1,0,0,1,1,0,0
-3.41555,0.997853,0.157107,4,15,0,3.44566,0.199037,0.630077,1.87776,1.17587,-0.0212432,0,1,1,0,1,1,0,1,1,0,1,1
-4.96615,0.98629,0.157107,4,23,0,7.00796,0.954588,1.69493,5.44628,0.752713,0.428268,0,1,1,0,1,1,1,0,1,0,0,1
-4.29624,0.999167,0.157107,4,15,0,5.22068,0.101775,0.405439,1.49996,0.142571,0.336175,1,1,0,0,0,0,1,0,1,0,0,0
-3.45435,0.999683,0.157107,4,15,0,4.87327,0.280152,0.431134,1.539,0.107951,0.542466,0,1,0,1,1,0,1,0,1,0,0,0
-2.80554,0.998341,0.157107,3,15,0,4.01864,0.49268,1.00969,2.74476,0.0795974,1.34092,0,0,0,0,1,1,0,0,1,0,0,1
-2.84022,0.998356,0.157107,3,11,0,2.99054,0.531154,0.829142,2.29135,0.391872,-0.130349,1,1,0,1,0,1,0,1,0,1,0,1
-3.14401,0.994131,0.157107,3,15,0,3.74712,0.717896,1.37701,3.96305,0.869126,0.454081,0,1,1,0,1,0,0,1,1,0,1,1
-3.9304,0.98596,0.157107,4,31,0,4.47957,0.769389,0.289257,1.33543,0.218686,0.423935,0,1,1,0,0,0,0,1,1,1,0,1
-3.00096,0.999985,0.157107,3,7,0,3.94566,0.624531,0.661909,1.93849,0.897539,0.565184,1,1,1,1,1,1,1,1,1,1,1,0
-3.17571,0.992528,0.157107,4,23,0,4.37375,0.277641,0.641059,1.89849,0.186997,2.38257,0,0,0,0,1,1,0,1,1,0,0,1
-3.11236,0.997772,0.157107,4,15,0,4.14385,0.572013,0.522118,1.68559,0.138304,0.362494,0,0,1,0,0,1,0,1,1,0,1,0
-3.62295,0.996935,0.157107,3,15,0,3.91129,0.642953,0.30551,1.35732,-0.197475,1.11297,1,1,1,0,1,1,1,1,1,0,0,1
-3.15343,0.998712,0.157107,3,15,0,3.75159,0.487617,0.48099,1.61767,0.682403,0.59752,0,1,1,1,0,1,0,0,1,0,0,0
-3.48643,0.99873,0.157107,3,15,0,3.64218,0.680159,1.80794,6.09785,-0.073303,0.646175,1,0,0,1,1,1,1,0,0,0,1,1
-3.23407,0.984773,0.157107,4,15,0,4.58866,0.229418,0.728209,2.07137,0.0228784,0.511107,0,0,0,0,0,1,1,1,0,1,0,0
-3.24383,0.999974,0.157107,2,3,0,3.24459,0.227186,0.7238,2.06225,-0.202351,1.24354,1,0,1,1,0,0,0,1,1,1,0,1
-2.94794,1,0.157107,4,15,0,3.3195,0.563183,1.37461,3.95355,0.793347,1.56113,0,1,1,0,1,1,0,1,1,0,1,1
-2.91589,0.998239,0.157107,3,15,0,3.44608,0.414741,1.29719,3.659,0.756288,1.51866,0,1,1,0,0,0,1,0,1,1,1,0
-2.87668,0.999891,0.157107,3,7,0,2.95696,0.380329,1.11359,3.04527,0.206491,0.401055,0,1,1,0,1,1,0,1,1,0,1,0
-2.82496,0.998132,0.157107,3,13,0,3.29063,0.447715,1.09483,2.98869,1.52728,0.816737,1,1,1,1,1,1,0,1,1,0,1,0
-2.98789,0.996992,0.157107,3,15,0,3.28458,0.688503,0.833859,2.30219,0.909432,0.189021,0,1,0,0,1,0,1,0,1,1,1,1
-3.60615,0.993084,0.157107,4,15,0,4.12248,0.671475,0.325345,1.38451,0.329507,0.722886,0,1,1,0,1,1,0,0,0,1,1,1
-3.13373,0.999549,0.157107,4,15,0,3.82641,0.244047,1.16082,3.19254,0.595328,1.48083,1,0,0,1,1,1,1,1,0,1,1,1
-4.14659,0.984509,0.157107,3,15,0,4.73625,0.222829,0.235391,1.2654,0.666265,0.571605,0,1,0,0,0,1,1,1,1,0,1,1
-4.11566,1,0.157107,2,3,0,4.14749,0.22576,0.240855,1.27234,1.11078,0.620334,0,1,1,1,1,1,0,1,1,1,0,0
-5.3223,0.997259,0.157107,4,15,0,6.02095,0.121723,0.115219,1.12212,1.01238,0.82821,0,0,1,1,0,1,0,0,1,1,1,0
-6.38248,0.993892,0.157107,3,15,0,6.46308,0.0699408,0.0652981,1.06748,0.379168,0.43531,0,0,1,1,1,1,0,0,1,0,0,0
-6.38731,0.994603,0.157107,4,23,0,7.80485,0.413074,0.0174008,1.01755,0.12328,0.601634,0,1,1,0,0,1,0,0,1,0,1,0
-5.67741,0.997797,0.157107,4,15,0,6.79982,0.795331,0.0527746,1.05419,0.559498,1.02391,0,1,1,0,1,1,1,1,1,1,1,1
-5.7523,0.999939,0.157107,4,15,0,6.22407,0.57143,0.0325195,1.03305,-0.508507,0.817378,1,0,1,0,1,1,0,0,1,0,0,1
-4.84332,0.998416,0.157107,4,15,0,6.18063,0.677689,0.0908135,1.09506,-0.0317572,0.0301719,0,1,1,1,1,1,0,1,1,0,1,1
-3.12649,0.999982,0.157107,4,15,0,4.889,0.324067,0.60164,1.82511,0.975108,0.17689,0,1,1,0,0,1,1,0,1,0,0,0
-4.11942,0.995731,0.157107,4,15,0,4.58672,0.868238,1.80018,6.05073,1.08955,1.15211,0,0,1,0,1,1,0,1,1,0,1,1
-4.17191,0.998039,0.157107,3,15,0,6.82188,0.0746848,0.730452,2.07602,1.41989,0.0490517,0,1,1,1,0,0,0,1,1,1,0,1
-4.33297,0.998983,0.157107,3,7,0,4.51261,0.0791073,0.516077,1.67544,-0.362836,1.0799,1,0,0,1,1,0,0,0,0,1,1,0
-4.1859,0.999685,0.157107,4,15,0,4.87846,0.171201,0.279363,1.32229,1.1393,0.182433,0,1,1,1,1,1,1,1,1,1,0,0
-4.53976,0.991534,0.157107,4,17,0,7.85323,0.0917668,0.340209,1.40524,0.335963,0.306949,0,0,1,0,0,0,1,1,0,0,0,1
-3.46448,0.99999,0.157107,4,15,0,4.83088,0.551153,0.33538,1.39847,-0.0494077,0.226201,1,0,1,0,0,1,1,1,1,0,1,1
-4.26718,0.99595,0.157107,3,15,0,4.5771,0.560017,0.14413,1.15503,1.02369,1.42431,0,1,1,0,1,1,0,1,1,1,0,1
-4.63247,0.999801,0.157107,2,7,0,4.70263,0.580547,0.100674,1.10592,1.02562,1.21981,1,1,1,0,1,1,0,1,1,0,0,1
-4.67568,0.997569,0.157107,4,15,0,5.19832,0.194673,0.150702,1.16265,1.70352,1.3134,1,1,1,1,1,1,0,1,1,1,0,1
-4.85351,0.995463,0.157107,3,15,0,5.73952,0.212556,0.117638,1.12484,0.594353,0.667227,1,1,1,1,1,0,1,0,0,1,0,1
-4.27217,0.99999,0.157107,3,7,0,4.87782,0.370846,0.151619,1.16372,0.521717,1.09194,1,1,1,0,1,1,0,0,1,0,0,1
-3.74002,0.994895,0.157107,3,15,0,5.13969,0.373303,0.263497,1.30147,0.746485,0.756223,0,1,1,1,1,1,0,1,1,1,1,0
-5.28033,0.99591,0.157107,5,31,0,5.3771,0.862865,0.108477,1.11458,0.212797,0.239345,1,1,1,0,0,1,1,0,0,0,1,1
-3.52474,0.993889,0.157107,3,15,0,7.00022,0.425547,0.317711,1.37398,-0.165274,0.114875,0,1,1,0,1,1,1,0,1,0,0,1
-3.76507,0.995618,0.157107,3,15,0,4.75089,0.346079,0.265818,1.3045,0.320716,1.13836,1,1,1,0,0,1,1,1,1,0,0,1
-3.57137,0.999988,0.157107,4,15,0,4.03738,0.304607,0.354283,1.42516,1.62345,0.548321,0,1,1,0,1,1,0,1,1,1,1,1
-3.84694,0.996602,0.157107,3,15,0,4.67525,0.401178,0.228612,1.25685,0.602011,0.0283635,1,1,0,0,0,0,1,0,1,0,1,1
-4.52738,0.992187,0.157107,4,15,0,5.38564,0.0562229,0.618082,1.85537,1.1051,0.423072,0,0,1,0,1,0,1,0,1,1,1,1
-3.96369,0.999904,0.157107,4,15,0,4.76062,0.136854,0.444974,1.56045,0.184411,0.480119,0,0,0,0,0,1,1,1,0,1,1,1
-3.27577,0.998084,0.157107,4,15,0,4.85572,0.430291,1.73224,5.65331,0.63359,1.27881,0,1,0,1,1,1,1,1,0,0,1,0
-3.81505,0.989802,0.157107,4,15,0,4.14266,0.300364,0.27282,1.31366,-0.107634,0.781128,0,1,0,1,1,1,1,1,0,0,1,0
-2.95578,0.998626,0.157107,4,15,0,4.28232,0.32003,0.893418,2.44347,-0.544951,0.228649,0,1,1,0,0,0,1,0,0,0,0,0
-3.37757,0.996121,0.157107,4,15,0,3.54581,0.582938,0.37794,1.45928,0.717327,0.847279,0,1,1,0,1,1,1,1,1,0,0,1
-7.56411,0.975594,0.157107,3,7,0,8.47599,0.955214,3.03429,20.7862,-0.117669,0.555879,0,0,1,1,1,1,1,1,0,0,1,1
-5.26859,1,0.157107,4,15,0,7.40611,0.951499,1.97773,7.22632,0.387629,-0.196168,1,0,0,0,1,1,1,1,0,0,1,1
-3.63102,1,0.157107,3,7,0,5.6605,0.861355,1.30811,3.69917,0.327127,0.664784,0,1,1,1,1,1,0,1,1,1,1,1
-2.81879,0.998879,0.157107,3,15,0,3.83958,0.460897,1.08735,2.9664,-0.240058,0.616349,1,0,1,0,0,0,0,1,1,1,1,0
-3.57133,0.993929,0.157107,3,15,0,3.8394,0.135321,0.918159,2.50467,0.393619,0.388094,0,0,1,1,1,1,0,1,1,1,0,0
-6.89556,0.984387,0.157107,3,11,0,7.03448,0.00708301,0.389174,1.47576,0.496713,0.135758,0,0,1,1,1,1,1,0,1,1,0,1
-6.72703,0.999998,0.157107,4,15,0,6.93895,0.00747949,0.447061,1.56371,1.12445,0.47889,0,1,1,0,0,0,1,1,1,1,1,0
-3.37376,0.999455,0.157107,4,31,0,7.52216,0.517194,0.368017,1.44487,0.489384,0.419039,0,1,1,1,1,1,0,1,1,1,1,1
-4.1489,0.986387,0.157107,3,15,0,6.65113,0.257738,0.211456,1.23548,1.06479,0.867353,0,1,1,0,1,0,1,1,1,0,0,1
-4.61991,0.99926,0.157107,3,7,0,4.63889,0.217273,0.146809,1.15813,0.560204,0.653067,0,1,0,0,1,1,1,0,1,0,1,1
-5.09254,0.991479,0.157107,4,15,0,6.62023,0.0465658,1.82131,6.17995,1.1265,0.659333,0,1,1,1,1,1,0,0,1,0,1,1
-4.47738,1,0.157107,4,31,0,6.24234,0.930005,0.494452,1.6396,0.0914281,0.183148,0,0,0,0,1,0,1,1,0,1,1,1
-3.69916,0.999885,0.157107,4,15,0,4.82611,0.736636,0.338571,1.40294,0.0734205,1.52522,0,0,1,1,1,0,1,1,1,0,1,1
-4.63787,0.995897,0.157107,4,15,0,5.15077,0.0640302,0.447413,1.56426,0.906603,1.01835,0,1,1,1,0,0,1,0,1,0,0,1
-3.52448,0.997973,0.157107,4,19,0,7.2986,0.387072,0.328605,1.38903,0.586714,1.51069,0,1,1,0,0,1,1,0,0,1,1,0
-3.17642,0.999671,0.157107,4,15,0,3.8,0.758108,1.25698,3.5148,0.251854,0.47984,1,1,1,0,0,1,1,0,1,1,1,1
-3.014,0.998507,0.157107,3,7,0,3.36007,0.716987,0.990028,2.69131,0.575252,1.46033,1,1,1,0,0,1,1,0,1,0,1,1
-3.54346,0.994093,0.157107,3,7,0,3.68244,0.649703,1.8862,6.59426,0.680595,0.525835,1,1,0,1,1,1,1,1,1,0,1,1
-4.02294,0.994058,0.157107,4,15,0,4.443,0.746048,0.243981,1.27632,0.113514,1.32167,0,1,0,1,1,1,0,0,1,0,0,1
-3.03548,0.998054,0.157107,3,15,0,4.20607,0.530251,0.568306,1.76527,1.12774,0.169767,1,1,1,0,1,1,0,0,1,0,0,0
-3.66948,0.993582,0.157107,3,15,0,4.63574,0.317521,1.94154,6.96947,0.806336,1.10182,0,1,1,0,0,1,0,1,1,0,1,0
-3.73071,0.980014,0.157107,4,31,0,4.48719,0.364653,0.268954,1.30859,0.67423,0.42616,0,0,1,1,0,1,1,1,1,0,0,1
-3.87269,0.99679,0.157107,4,31,0,4.58918,0.859938,0.487572,1.62836,0.580438,0.42792,0,0,0,1,1,1,1,1,1,1,1,1
-3.22856,0.999897,0.157107,4,15,0,4.15691,0.777873,1.24053,3.45746,0.840222,0.563376,0,0,0,0,0,1,0,0,1,0,1,1
-3.00961,0.994742,0.157107,4,15,0,3.78169,0.369425,0.659503,1.93383,0.101825,0.576908,1,1,1,1,1,1,0,0,1,0,1,0
-2.84112,0.999799,0.157107,3,15,0,3.12097,0.468615,1.18375,3.26659,0.645326,0.541484,0,1,1,1,0,1,0,1,1,0,1,1
-2.84675,0.996708,0.157107,3,15,0,3.29239,0.407988,1.0852,2.96002,0.749745,-0.127063,0,1,0,1,1,1,0,1,1,1,0,0
-3.45728,0.987046,0.157107,3,11,0,3.96008,0.616421,0.355953,1.42754,1.06477,-0.0925299,1,1,1,0,1,1,1,1,1,0,0,0
-3.96188,0.998448,0.157107,3,15,0,4.4872,0.490961,0.194483,1.21468,0.218487,0.574854,1,1,0,0,0,1,1,1,0,0,0,1
-5.35669,0.994816,0.157107,3,15,0,5.49244,0.846522,0.091377,1.09568,0.289377,0.737417,0,0,0,0,0,1,0,0,1,0,1,1
-4.1062,0.997528,0.157107,4,31,0,5.93032,0.166994,0.311541,1.36553,1.10004,0.687762,1,0,1,1,1,0,0,1,1,1,0,0
-3.19861,0.999959,0.157107,4,15,0,4.25368,0.670348,0.533955,1.70566,1.60655,0.654095,0,1,1,1,1,1,0,0,1,0,1,1
-9.06886,0.975307,0.157107,4,15,0,9.57541,0.0170597,0.0172227,1.01737,0.032901,0.542732,0,0,1,0,1,0,0,1,1,0,0,1
-8.38958,0.99047,0.157107,4,31,0,11.189,0.342178,0.00253036,1.00253,0.879388,0.221459,0,1,1,0,1,1,0,1,1,1,1,1
-8.30743,0.983057,0.157107,5,31,0,9.31754,0.344024,0.00273997,1.00274,0.767257,-0.00306139,1,0,1,0,0,1,0,0,0,0,1,0
-8.80019,0.996456,0.157107,4,15,0,9.10018,0.177207,0.00259086,1.00259,0.457049,-0.174409,1,0,1,1,1,1,0,0,0,0,1,1
-8.05419,0.998822,0.157107,2,7,0,9.59242,0.27821,0.00396659,1.00397,0.0550357,0.754803,0,1,1,0,0,0,0,0,1,0,1,1
-6.61047,0.990773,0.157107,4,27,0,8.99355,0.23733,0.0186459,1.01882,0.127495,0.47825,1,0,1,1,1,1,0,1,0,0,1,1
-6.65243,0.993055,0.157107,4,23,0,7.27907,0.809507,0.020988,1.02121,0.851924,0.301187,0,1,0,0,0,1,1,0,1,0,0,1
-6.24492,0.995265,0.157107,4,31,0,7.30251,0.882014,0.0467871,1.0479,1.43386,0.659474,0,1,1,0,1,1,0,1,1,0,1,1
-6.59021,0.999019,0.157107,2,3,0,6.63237,0.909872,0.0420283,1.04292,-0.0721986,-0.251515,0,0,1,1,1,1,1,1,1,1,0,0
-4.26637,0.999783,0.157107,4,23,0,6.91848,0.079602,0.562337,1.75477,0.912863,0.185517,1,0,1,1,1,1,1,0,1,0,1,0
-3.8244,0.999944,0.157107,4,15,0,4.60976,0.899695,0.984986,2.67777,1.45537,-0.82493,0,0,1,0,0,1,0,1,0,0,1,0
-4.58253,0.996133,0.157107,4,15,0,4.91687,0.0580639,0.543392,1.72184,-0.3608,1.4672,0,0,0,1,1,1,1,0,0,0,1,1
-3.65937,0.999783,0.157107,3,11,0,4.84948,0.135193,0.710598,2.03521,0.394782,0.501538,0,0,1,1,0,0,0,0,1,0,1,1
-4.2333,0.996858,0.157107,4,15,0,4.69768,0.0899161,0.504624,1.65636,0.739248,0.596029,0,0,1,1,1,0,0,0,1,0,1,0
-4.11037,0.999983,0.157107,4,15,0,4.61526,0.0732661,0.959171,2.60953,0.17524,0.202975,0,1,1,0,1,0,0,1,0,1,1,0
-4.00678,0.999905,0.157107,3,7,0,4.18679,0.0852499,0.815281,2.25981,-0.132861,0.823181,1,1,0,0,1,1,1,0,0,0,1,0
-4.04367,0.999617,0.157107,3,7,0,4.16484,0.0904428,0.667617,1.94959,0.993818,-0.133893,0,0,1,1,1,1,1,1,1,1,1,1
-3.88739,0.999875,0.157107,4,31,0,4.31223,0.900401,0.771661,2.16336,0.76302,-0.596911,0,0,0,0,1,1,0,0,1,1,0,1
-3.24609,0.998352,0.157107,4,31,0,5.10256,0.573828,0.439438,1.55183,0.2177,0.772273,0,1,1,0,1,1,0,1,1,0,1,1
-3.52408,0.994182,0.157107,3,15,0,4.6485,0.829929,0.644259,1.90458,0.0731578,-0.0721414,1,0,1,1,1,0,0,0,0,0,1,1
-3.49754,0.998408,0.157107,4,31,0,4.31163,0.439904,0.324634,1.38352,0.579309,0.467278,1,0,1,1,0,1,0,1,1,1,1,0
-2.86934,0.999306,0.157107,3,15,0,4.35707,0.482257,0.760711,2.1398,0.522395,1.13345,1,0,0,1,1,1,0,0,1,0,1,0
-2.88687,0.993637,0.157107,2,7,0,3.79959,0.429722,1.25783,3.51777,1.50852,0.57956,0,1,1,0,1,1,0,0,1,0,0,1
-5.82331,0.972492,0.157107,3,15,0,6.98667,0.0134677,0.726601,2.06804,0.507114,0.709286,0,0,1,0,0,0,0,0,1,1,0,0
-4.31632,0.999914,0.157107,3,15,0,6.71232,0.0606546,0.826141,2.28449,0.946572,0.471016,1,1,1,1,1,1,0,1,1,1,1,0
-3.08557,0.99869,0.157107,4,23,0,4.9087,0.641692,1.47182,4.35715,1.35121,1.14628,0,1,1,0,0,1,1,0,1,0,1,0
-7.3839,0.92553,0.157107,4,23,0,9.46725,0.0136194,0.116696,1.12378,0.283398,0.581043,0,0,1,0,1,1,0,1,1,0,0,0
-6.82384,0.999264,0.157107,4,15,0,8.1053,0.0117573,0.241564,1.27324,0.607828,-0.444166,0,1,1,0,0,0,0,1,1,0,1,1
-6.69031,1,0.157107,2,3,0,6.83966,0.0125468,0.260118,1.29708,0.529909,0.751583,0,0,1,1,0,0,0,0,0,0,0,1
-4.15677,0.999549,0.157107,4,31,0,6.7653,0.886079,1.72678,5.62255,0.746101,-0.231359,1,1,1,0,1,0,1,1,0,1,0,1
-5.22551,0.972307,0.157107,4,15,0,5.32875,0.118924,0.129733,1.13852,0.126526,-0.31789,1,1,1,1,1,0,0,1,1,0,0,1
-4.80797,0.996241,0.157107,4,15,0,5.9562,0.392745,2.61401,13.6536,0.191706,0.195633,0,1,0,0,1,0,0,0,0,0,1,1
-4.72427,1,0.157107,4,15,0,5.15839,0.790464,0.135587,1.14521,0.360722,1.06914,0,1,1,0,1,0,0,1,0,0,1,1
-3.68842,0.997488,0.157107,3,15,0,4.79748,0.6664,0.294513,1.34247,0.0947294,0.646567,1,1,0,0,1,1,1,1,1,0,1,1
-3.83262,0.998689,0.157107,4,15,0,4.31752,0.175038,0.408591,1.5047,0.408834,-0.553684,1,1,1,0,0,1,0,0,1,1,1,0
-3.18837,0.999918,0.157107,4,15,0,4.10343,0.666657,0.53743,1.7116,0.388909,0.668601,1,1,1,0,0,1,0,1,1,0,1,1
-3.76341,0.992786,0.157107,3,11,0,4.73343,0.531833,0.240458,1.27183,0.236918,0.283973,0,0,0,1,0,0,0,0,1,0,0,0
-3.73171,1,0.157107,4,15,0,3.79374,0.498355,0.247635,1.28099,0.502743,1.36479,1,0,1,1,1,0,0,1,1,1,0,0
-3.58829,0.999507,0.157107,4,15,0,4.0937,0.269986,1.81044,6.11311,-0.351031,0.50684,0,0,0,0,1,1,0,0,1,0,0,1
-2.95012,0.987225,0.157107,3,15,0,4.30658,0.491059,0.647168,1.91012,1.20291,-0.288081,0,0,1,1,1,1,1,1,1,1,0,1
-2.95877,0.999618,0.157107,4,15,0,3.11046,0.677788,0.867688,2.3814,0.632214,0.619646,0,1,0,1,1,1,0,1,1,0,0,1
-3.14844,0.995073,0.157107,3,15,0,3.9899,0.757716,0.820596,2.27185,0.662532,0.515446,0,0,1,0,1,1,1,1,1,0,0,1
-3.28916,0.998051,0.157107,4,15,0,3.64149,0.498851,0.40595,1.50073,0.54248,0.39675,1,1,1,0,1,0,0,1,1,1,1,1
-5.56177,0.992103,0.157107,4,31,0,7.32973,0.269245,0.0490058,1.05023,0.954327,1.47287,0,0,1,0,1,1,0,1,1,0,1,1
-6.31163,0.998863,0.157107,3,7,0,6.45688,0.250654,0.0242301,1.02453,0.137043,0.616476,0,0,0,0,0,0,0,1,0,0,0,1
-4.14644,0.98428,0.157107,4,17,0,9.11034,0.849892,0.32803,1.38823,1.58822,-0.543399,0,1,1,1,1,1,0,1,1,0,0,1
-2.91607,0.999088,0.157107,3,11,0,4.5993,0.470666,0.69228,1.99827,-0.349216,1.25956,0,1,0,0,1,1,1,1,1,0,0,1
-2.84398,0.997941,0.157107,3,11,0,3.4352,0.516166,0.812528,2.2536,0.20169,0.661378,0,1,0,1,1,1,1,0,1,0,1,1
-3.33451,0.995652,0.157107,3,15,0,3.61142,0.767612,0.599133,1.82054,0.340947,0.450355,0,1,0,0,0,0,1,1,1,1,0,1
-4.59728,0.995632,0.157107,4,15,0,4.76893,0.143481,0.210173,1.23389,0.46338,0.506107,1,0,1,0,0,0,1,1,0,0,1,1
-3.82403,0.999741,0.157107,4,15,0,4.99234,0.505101,0.224592,1.25181,0.886587,0.722524,0,0,1,0,0,1,0,0,1,0,0,0
-3.75416,0.999993,0.157107,2,3,0,3.84096,0.532917,0.242907,1.27495,-0.466996,0.532259,1,0,0,0,1,1,0,0,0,0,0,1
-3.75032,0.994503,0.157107,3,15,0,5.34735,0.856491,0.561233,1.75283,0.449055,0.549722,0,0,1,0,0,1,1,0,1,1,1,1
-4.85319,0.995788,0.157107,4,15,0,5.74147,0.448409,0.0793329,1.08256,0.0126956,0.839819,0,1,0,0,1,1,1,0,0,0,1,1
-4.67691,0.990784,0.157107,4,15,0,6.08787,0.0805716,0.332886,1.39499,-0.0207263,-0.288638,1,1,0,1,1,1,0,1,0,1,1,0
-4.13049,0.999075,0.157107,4,31,0,5.47693,0.84972,1.89291,6.63867,0.332885,-0.0939644,0,0,0,0,1,1,0,1,1,1,1,1
